restaurants	4	01 47 23 51 62	7 rue chambiges	8	stresa le	3.5	champs-elysees
salles et espaces evenementiels  francais	4	01 42 65 27 94	3 rue royale	8	maxim's de paris	3.5	concorde madeleine
brasseries	3	01 53 93 65 55	34 rue colisee	8	le boeuf sur le toit	3.5	8eme
japonais	3	01 47 20 91 58	21 rue bayard	8	orient extreme	3.5	avenue montaigne faubourg st-honore
bars a vins  petit dejeuner & brunch	2	01 43 87 10 40	28 rue de turin	8	le rouge et le verre	4.0	8eme
creperies	2	09 51 32 06 85	3 rue du commandant riviere	8	l'atelier - artisan crepier	3.0	8eme
francais	2	####	31 ave george v	8	le george v	3.0	8eme
japonais	2	01 42 66 49 07	17 rue castellane	8	o'ginkgo	4.0	saint-lazare grands magasins
chinois	1	01 45 62 37 15	34 rue de ponthieu	8	traiteur chez yi yi	3.5	8eme
francais	3	01 45 62 39 12	154 bd haussmann	8	154 haussmann	3.0	europe miromesnil
petit dejeuner & brunch  francais	2	01 45 44 14 69	52 rue de miromesnil	8	le cafe des lettres	3.5	europe miromesnil
francais	2	01 45 63 33 37	7 bis rue de monceau	8	le 7 bis	3.5	8eme
sushis  japonais	2	01 43 87 77 77	81 rue de miromesnil	8	sushi soba	3.5	europe miromesnil
salades	3	01 42 68 01 89	42 rue de miromesnil	8	yourself	4.0	europe miromesnil
cuisine scandinave	3	01 44 13 86 26	142 avenue des champs-elysees	8	flora danica	4.0	champs-elysees
francais  bistrot	3	####	40 rue de berri	8	le tire bouchon	3.5	8eme
bars  cuisine africaine	4	01 43 59 12 66	2 rue berri	8	impala lounge	3.5	champs-elysees
francais	2	01 47 20 77 39	27 rue francois 1er	8	l'antenne	3.5	avenue montaigne faubourg st-honore
francais  brasseries	2	01 42 25 18 39	20 rue ponthieu	8	le ponthieu	2.5	avenue montaigne faubourg st-honore
sushis	3	01 45 63 30 30	42 rue de berri	8	sushi parisien	4.0	8eme
francais	4	01 53 67 64 00	####	8	le relais plaza	4.0	champs-elysees
chinois  japonais  vietnamien	2	01 53 75 08 88	39 rue de berri	8	yaoyao	3.5	8eme
americain traditionnel   burger  fast food	2	01 40 74 06 53	6 rue ponthieu	8	231 east street	3.5	avenue montaigne faubourg st-honore
fast food	1	01 42 94 81 90	15 rue madrid	8	arthur	5.0	saint-lazare grands magasins
pizza	3	01 45 22 09 16	4 rue laborde	8	chez enzo	3.5	saint-lazare grands magasins
italien	2	08 26 59 49 49	60 rue de la boetie	8	bottega romana	3.0	8eme
pizza	2	01 43 59 68 69	144 avenue des champs-elysees	8	pizza vesuvio	3.0	champs-elysees
francais	4	09 75 91 96 62	5 rue marbeuf	8	la fermette marbeuf	3.5	champs-elysees
francais  bars	3	01 47 42 33 92	16 place de la madeleine	8	le paris london	3.0	concorde madeleine
bars  francais	3	01 43 59 91 06	49 avenue franklin roosevelt	8	le carre Elysees	3.5	avenue montaigne faubourg st-honore
francais  buffet	2	01 42 90 45 90	8 rue de marignan	8	merci jerome	3.5	avenue montaigne faubourg st-honore
japonais	3	01 43 59 51 88	35 rue la boetie	8	yaki kochi	3.0	europe miromesnil
cafes  brasseries  francais	2	01 42 25 61 41	28 rue de ponthieu	8	brasserie l'angle	3.0	8eme
fast food	2	####	7 place saint augustin	8	le petit augustin	5.0	europe miromesnil
bars lounge  francais  bars a cocktails	3	01 53 76 10 76	2 rue robert-estienne	8	doobie's	3.5	champs-elysees
indien	2	01 42 93 44 13	40 rue laborde	8	tandoor punjabi	3.0	europe miromesnil
francais	4	09 66 83 46 78	36 ave georges v	8	l'instant d'or	4.5	champs-elysees
japonais  sushis	2	08 26 82 66 28	60 rue la boetie	8	sushi shop	3.5	8eme
bagels  americain traditionnel	2	01 45 61 05 31	2 rue saint philippe du roule	8	ari's bagels	4.0	8eme
francais  bar des sports  cafes	2	01 42 93 55 30	5 rue de l'isly	8	certa	3.5	saint-lazare grands magasins
francais	3	01 42 25 72 25	7 ave matignon	8	le berkeley	3.0	avenue montaigne faubourg st-honore
francais  fruits de mer	4	01 40 76 01 40	3 rue berryer	8	helen	4.5	8eme
viandes	3	01 47 20 30 14	20 rue quentin bauchart	8	hippopotamus	3.0	champs-elysees
viandes  rotisserie	2	01 43 87 85 15	5 bd des batignolles	8	hippopotamus	2.5	place de clichy
salades  fast food  cuisines asiatiques	2	08 99 54 26 37	7 rue berryer	8	aux 7 saveurs	4.0	8eme
japonais	4	01 53 04 07 90	6 rue corvetto	8	yooki	3.5	europe miromesnil
bars  brasseries  francais	3	01 45 61 00 49	4 ave percier	8	le percier	3.0	europe miromesnil
italien  francais	2	01 43 87 08 09	27 boulevard des batignolles	8	le 27 gourmand	3.5	8eme
fast food	2	01 42 65 24 91	10 rue greffulhe	8	lizandov	5.0	saint-lazare grands magasins
francais	4	01 40 70 04 78	3 rue quentin bauchart	8	le maxan	4.0	champs-elysees
italien	2	01 72 38 04 94	21 rue la boetie	8	le gout the	3.5	europe miromesnil
fast food	1	01 42 65 07 58	14 rue vignon	8	pomme de pain	4.0	concorde madeleine
brasseries	2	01 45 22 71 48	51 rue de rome	8	paris europe	3.0	saint-lazare grands magasins
restaurants	2	01 42 89 53 53	6 avenue percier	8	caffe zaf	4.0	europe miromesnil
thai	2	01 42 93 27 70	17 rue de constantinople	8	up thai	3.5	saint-lazare grands magasins
pizza  italien	2	01 45 22 03 55	40 rue de laborde	8	topolino	3.5	europe miromesnil
kebabs  fast food  livraisons a domicile	2	09 81 91 78 28	41 rue de londres	8	our	3.5	saint-lazare grands magasins
francais	2	01 40 17 05 74	17 rue roquepine	8	sarl le mirasol	3.5	europe miromesnil
cuisine orientale  perse iranien	3	01 45 61 00 70	14 rue de washington	8	le jet set	2.0	champs-elysees
russe	3	01 42 27 23 60	19 rue daru	8	daru	3.5	champs-elysees
cuisine africaine	3	01 42 89 96 11	31 rue la boetie	8	le continent	3.0	europe miromesnil
salades  pizza  fast food	2	01 42 66 04 89	29 bd malesherbes	8	fruit et basilic	4.5	europe miromesnil
francais  bars a vins	2	01 42 94 20 05	65 bd malesherbes	8	le vin terre	3.5	europe miromesnil
francais  bars a tapas  bars a vins	3	01 45 22 23 92	9 rue moscou	8	le vin qui danse	3.5	saint-lazare grands magasins
pizza  italien	3	01 42 94 89 91	11 rue de moscou	8	la puttanesca	3.0	saint-lazare grands magasins
stands de restauration	2	01 42 25 51 04	24 rue jean mermoz	8	chocoline	4.0	8eme
chinois	2	01 42 68 11 22	20 bis rue cambaceres	8	aux gouts d'asie	3.5	europe miromesnil
fast food  burger	1	01 53 77 21 00	140 avenue des champs elysees	8	mcdonald's	3.0	champs-elysees
boites de nuit clubs  bars  francais	2	01 42 56 50 75	37 rue du colisee	8	le trend	4.0	8eme
francais  petit dejeuner & brunch  brasseries	3	01 40 17 02 19	cite berryer	8	le village	4.0	concorde madeleine
francais  cuisine europeenne moderne	2	01 53 53 25 25	25 avenue champs elysees	8	la paiva	3.5	avenue montaigne faubourg st-honore
sushis  japonais	4	01 43 59 78 78	63 rue pierre charron	8	kaiten	3.5	champs-elysees
fast food	1	01 45 62 01 73	14 rue washington	8	jonque d'or	4.0	champs-elysees
bars a tapas  petit dejeuner & brunch  bars a cocktails	3	01 42 99 98 50	37 avenue hoche	8	le bar long	4.0	champs-elysees
francais  bars lounge	4	01 58 36 58 00	####	8	restaurant pershing hall	3.5	champs-elysees
fruits de mer	4	01 47 23 41 88	4 ave george v	8	marius et janette	3.0	8eme
restaurants	4	01 47 42 64 10	38 rue jean mermoz	8	tico	4.0	8eme
italien	2	01 49 53 01 21	36 rue berri	8	il conte	3.0	8eme
francais  bars lounge	3	01 42 56 56 58	27 rue colisee	8	le toi	3.5	8eme
francais  petit dejeuner & brunch	2	01 47 20 70 27	3 place de l'alma	8	grand corona	2.5	8eme
pizza	2	01 47 42 15 60	19 rue anjou	8	miramar	3.0	concorde madeleine
francais	2	01 43 87 42 77	5 rue isly	8	chez leon	3.5	saint-lazare grands magasins
chinois  thai	2	01 42 25 99 79	10 rue jean mermoz	8	village d'ung	3.0	avenue montaigne faubourg st-honore
italien  pizza	3	09 80 42 66 57	65 bd malesherbes	8	cote pizza	3.5	europe miromesnil
marocain	2	01 44 63 36 04	33 rue washington	8	coos coos	3.5	champs-elysees
bars  brasseries  cafes	2	01 45 22 36 76	5 place de clichy	8	le petit poucet	2.5	place de clichy
francais	3	01 45 63 21 23	23 rue treilhard	8	le lloyd's bar	4.0	europe miromesnil
francais  brasseries	3	01 43 59 76 78	21 ave franklin delano roosevelt	8	le grand palais	3.0	avenue montaigne faubourg st-honore
italien	4	01 47 20 28 29	7 rue marbeuf	8	maitre pierre	3.0	champs-elysees
italien	2	01 47 20 85 98	11 rue marbeuf	8	romano	3.0	champs-elysees
italien	3	01 42 56 05 06	5 rue de berri	8	le cafe de new york	3.0	champs-elysees
libanais	2	01 45 61 91 51	66 avenue des champs-elysees	8	elysees chtoura	3.5	8eme
fast food	1	01 42 66 51 66	30 rue boissy d'anglas	8	blanc et vert	4.0	concorde madeleine
viandes	3	01 42 25 77 96	6 ave franklin d roosevelt	8	hippopotamus	2.5	avenue montaigne faubourg st-honore
francais  fruits de mer	4	01 43 59 50 34	68 rue pierre charron	8	le pichet de paris	3.5	champs-elysees
chinois  buffet	2	01 43 59 11 31	31 rue de ponthieu	8	panda traiteur	3.0	8eme
francais  petit dejeuner & brunch	4	01 44 43 36 50	64 avenue marceau	8	le m64	4.0	champs-elysees
bars  italien  petit dejeuner & brunch	3	01 40 08 08 25	1 boulevard de courcelles	8	marcella	2.5	malesherbes villiers
restaurants	2	01 72 38 04 94	21 rue la boetie	8	le gou-the	3.5	europe miromesnil
francais	3	01 42 25 24 84	28 avenue franklin roosevelt	8	le 28	3.5	8eme
italien  bars a vins	4	01 53 96 07 68	32 rue de courcelles	8	la vinoteca	3.0	8eme
salades  sandwichs	1	01 53 75 15 52	8 rue d'artois	8	chez simonne	5.0	8eme
kasher  marocain	3	01 42 27 38 97	77 bd de courcelles	8	la corniche	3.0	8eme
sushis  japonais	2	09 53 26 31 88	7 rue de berne	8	tachibana	4.5	saint-lazare grands magasins
cafes  cafes et thes	2	01 45 63 76 28	45 ave de friedland	8	cafe de paris friedland	3.0	champs-elysees
sushis  japonais	3	01 42 25 02 20	103 rue la boetie	8	matsuri	3.0	8eme
francais	3	01 42 56 01 67	48 rue ponthieu	8	la taverne suisse	3.0	8eme
fruits de mer	3	01 40 70 11 76	6 ave george v	8	le petit marius	3.0	8eme
italien	3	01 53 76 44 44	10 rue d'artois	8	bocconi	3.0	8eme
salades  sandwichs  soupes	2	####	54 rue d'anjou	8	mesclun	4.0	saint-lazare grands magasins
indien	3	01 47 42 69 14	23 rue vignon	8	mahatma	3.5	concorde madeleine
pizza  italien	2	01 83 56 65 55	49 rue de ponthieu	8	le reginette	3.5	8eme
pizza	2	01 40 07 55 78	45 rue de miromesnil	8	pazzo	3.0	europe miromesnil
fast food  burger	1	01 42 89 63 44	84 avenue des champs elysees	8	mcdonald's	3.0	champs-elysees
brasseries  pubs  auvergnat	3	01 44 90 99 02	19 rue de rome	8	l'oiseau blanc	3.5	saint-lazare grands magasins
francais  cuisines asiatiques	4	01 42 89 16 22	4 rue arsene houssaye	8	stella maris	4.0	champs-elysees
indien	3	01 42 56 33 18	30 rue marbeuf	8	santoor	2.5	8eme
bistrot  bars a cocktails	3	01 53 53 02 02	16 avenue de friedland	8	the bistrologist	2.5	champs-elysees
francais	3	01 42 65 17 17	8 rue des saussaies	8	le griffonnier	2.5	avenue montaigne faubourg st-honore
boulangeries-patisseries  sandwichs  salades	3	01 45 22 70 30	85 bd malesherbes	8	eric kayser	3.5	europe miromesnil
cafes et thes  americain traditionnel	2	01 42 89 44 20	31 rue ponthieu	8	bagel &co	3.5	8eme
italien	3	01 42 65 90 42	20 rue clapeyron	8	la trattoria	3.5	batignolles
soupes  sandwichs  salades	2	01 42 68 16 22	7 rue greffulhe	8	lunch & co	4.0	saint-lazare grands magasins
fast food	1	01 45 62 10 56	71 ave champs elysees	8	pomme de pain	3.0	champs-elysees
cuisines asiatiques	2	01 42 85 28 50	24 rue amsterdam	8	fudorama	3.0	saint-lazare grands magasins
francais	4	01 43 87 40 71	3 rue de la pepiniere	8	la cour de rome	3.0	saint-lazare grands magasins
restaurants	3	01 53 43 80 44	21 rue vignon	8	terres de truffes	3.5	concorde madeleine
russe  Epiceries fines	4	01 47 42 98 91	15 place de la madeleine	8	cafe prunier	4.0	concorde madeleine
pizza  burger  francais	2	01 43 59 21 49	99 rue la boetie	8	morny	2.5	8eme
brasseries	2	01 42 65 10 87	117 bd malesherbes	8	les abers	3.0	malesherbes villiers
indien	4	01 40 70 01 09	9 rue la tremoille	8	ratn restaurant indien	3.0	champs-elysees
restaurants  bars	2	01 42 93 73 33	10 rue de constantinople	8	le bouco	3.5	saint-lazare grands magasins
chinois  thai	3	01 42 56 23 96	22 rue de ponthieu	8	restaurant chez diep	3.0	8eme
japonais  coreen	2	01 44 56 99 59	3 rue de castellane	8	hemaru	2.5	saint-lazare grands magasins
fast food  burger	2	01 82 73 05 21	124 rue de la boetie	8	burger king	3.5	8eme
restaurants	2	01 45 22 33 27	28 rue pepiniere	8	il teatro	3.0	saint-lazare grands magasins
pizza  bars a cocktails  francais	3	01 40 74 09 61	27 rue du colisee	8	m georges	2.5	8eme
japonais	3	01 53 76 46 07	15 rue treilhard	8	yaki ginza	3.5	europe miromesnil
marocain  bars	2	01 40 74 04 76	40 rue de berri	8	graine	3.5	8eme
sandwichs	1	01 42 56 24 67	11 rue de ponthieu	8	subway	3.5	avenue montaigne faubourg st-honore
restaurants	2	01 42 65 61 84	87 boulevard haussmann	8	cafe michel angelo	2.5	saint-lazare grands magasins
fast food	1	####	81 rue de miromesnil	8	salad bar green	3.5	europe miromesnil
alimentation  bistrot	2	01 42 25 48 76	54 rue du colisee	8	coliseum 54	3.5	8eme
italien	2	01 47 20 89 56	12 ave georges v	8	la cantina di luca	2.5	champs-elysees
fast food  sandwichs	2	01 45 61 31 58	144 avenue des champs elysees	8	brioche doree	3.5	champs-elysees
brasseries	2	01 42 27 75 26	270 rue du faubourg-saint-honore	8	la mascotte	3.0	champs-elysees
francais	3	01 49 24 00 34	23 rue pasquier	8	gusto italia	3.5	saint-lazare grands magasins
fast food	3	01 43 12 91 96	place de la madeleine	8	bonne journee	4.0	concorde madeleine
burger  fast food	1	01 45 22 56 73	119 rue saint lazare	8	mcdonald's	2.0	saint-lazare grands magasins
brasseries	3	01 42 65 97 95	10 rue de saussaies	8	le saint laurent	4.0	avenue montaigne faubourg st-honore
pizza  italien	2	01 47 23 60 26	25 rue quentin bauchart	8	pizza vesuvio georges v	2.5	champs-elysees
francais	3	01 42 66 46 39	17 rue vignon	8	chez cecile	3.5	concorde madeleine
coreen  cuisines asiatiques	2	01 43 87 38 18	1 rue de moscou	8	maison de kongfuzi	2.0	saint-lazare grands magasins
boulangeries-patisseries  fast food	2	01 42 89 34 93	7 rue washington	8	midore	3.5	champs-elysees
danois	4	01 44 13 86 26	142 avenue des champs-elysees	8	copenhague	4.0	champs-elysees
brasseries	2	01 42 12 99 15	268 rue du faubourg sain-honore	8	bistro les 4 saisons	2.5	champs-elysees
fast food	1	01 47 64 99 20	61 rue du courcelles	8	oggi	3.0	europe miromesnil
italien	3	01 45 63 17 10	28 rue jean mermoz	8	restaurant pietro	3.5	8eme
italien	1	09 80 77 91 96	6 rue de surene	8	nooi madeleine	3.5	concorde madeleine
japonais	3	01 40 70 19 17	20 rue quentin bauchart	8	palace elysee	3.5	champs-elysees
soupes  sandwichs  salades	2	01 45 61 07 33	25 rue de washington	8	cojean	3.5	champs-elysees
francais  boites de nuit clubs  bars a cocktails	3	01 42 88 75 75	24 avenue george v	8	yeeels	2.5	champs-elysees
perse iranien  centre culturel	3	01 42 25 57 12	71 avenue champs elysees	8	maison de l'iran	2.0	avenue montaigne faubourg st-honore
francais	2	01 42 65 28 87	31 boulevard malesherbes	8	maison bes	####	europe miromesnil
chinois  thai  cuisines asiatiques	2	01 42 25 71 20	23 rue washington	8	elysees mandarin	2.0	champs-elysees
salades  soupes  sandwichs	2	01 53 76 39 69	11 avenue delcasse	8	cojean	3.0	8eme
francais  cafes	2	01 70 39 38 39	30 place madeleine	8	le cafe fauchon	3.0	concorde madeleine
cafes  brasseries  cafes et thes	2	01 43 87 48 42	82 boulevard haussmann	8	l' arcade haussmann	3.5	concorde madeleine
cuisine europeenne moderne  burger  francais	3	01 53 75 28 44	252 rue du faubourg saint-honore	8	cafe salle pleyel	4.0	champs-elysees
fast food  chinois	2	01 42 65 23 30	34 rue miromesnil	8	elysees miromesnil	3.0	europe miromesnil
francais	2	01 42 60 49 94	1 place concorde	8	cuizines	3.0	concorde madeleine
bistrot  romain	2	01 43 59 93 31	122 avenue champs elysees	8	bistro romain	2.5	champs-elysees
francais	2	01 44 09 02 02	32 avenue de wagram	8	paradis du fruit	3.0	champs-elysees
salades	2	01 42 93 05 12	81 rue de miromesnil	8	green is better	3.5	europe miromesnil
sushis  japonais  cuisine fusion asiatique	2	06 68 85 56 78	14 rue de washington	8	goosushi	3.5	champs-elysees
sandwichs  cafes	2	01 47 23 48 37	4 avenue du president wilson	8	bert's	3.0	8eme
japonais  sushis	3	01 45 62 01 00	8 rue de berri	8	lo sushi	3.0	champs-elysees
japonais  sushis	2	01 44 71 04 78	37 bd malesherbes	8	planet sushi	3.0	europe miromesnil
bars  cuisine europeenne moderne	4	01 82 28 75 08	37 avenue de friedland	8	la villa	2.5	champs-elysees
fast food  soupes  sandwichs	2	01 48 74 52 15	62 rue d'amsterdam	8	a la carte	4.0	saint-lazare grands magasins
fast food  burger	1	01 53 75 38 49	122 avenue des champs-elysees	8	quick	2.5	champs-elysees
bars  cafes  brasseries	3	01 47 23 85 35	1 ave george v	8	cafe le george v	2.5	8eme
salades  sandwichs	1	01 40 75 00 41	47 rue de ponthieu	8	compose - cantine sur mesure	4.0	8eme
japonais	1	01 40 07 05 58	23 rue des mathurins	8	shikoku	3.0	saint-lazare grands magasins
chinois	2	01 45 61 01 82	52 rue du colisee	8	aux delices du colisee	3.0	8eme
restaurants	2	01 43 87 28 03	96 boulevard batignolles	8	au bon couscous	1.0	malesherbes villiers
cuisine europeenne moderne  petit dejeuner & brunch  francais	3	01 45 63 07 52	170 rue du faubourg saint honore	8	cuisine et confidences	2.5	8eme
japonais  sushis	2	01 44 70 95 54	10 rue de constantinople	8	au bon sushi	3.5	saint-lazare grands magasins
francais  petit dejeuner & brunch	3	01 42 65 10 49	39 rue boissy d'anglas	8	l'envue	3.0	concorde madeleine
francais  petit dejeuner & brunch	3	01 53 53 04 04	25 avenue des champs-Elysees	8	bistro 25	2.5	avenue montaigne faubourg st-honore
italien  pizza	2	+32 14 720 85 98	11 rue marbeuf	8	ristorante romana	3.0	champs-elysees
fast food	3	01 40 17 99 87	29 rue astorg	8	sam sushi	3.5	europe miromesnil
fast food  cafes  cafes et thes	2	08 26 88 23 88	40 rue du colisee	8	naked	3.5	8eme
fast food  soupes	2	01 40 07 06 88	13 boulevard malesherbes	8	jour	3.0	concorde madeleine
brasseries  bureaux de tabac	2	01 78 90 40 98	5 rue du rocher	8	le rocher saint lazare	2.5	saint-lazare grands magasins
italien	2	01 42 25 42 02	1 b rue jean mermoz	8	pastapapa	2.5	avenue montaigne faubourg st-honore
bars a tapas  bars a vins  cafes	2	01 53 76 22 70	10 rue berryer	8	la biscotte	3.0	8eme
francais  salades  sandwichs	3	01 45 63 07 30	61 rue de la boetie	8	les jardins d'epicure	3.0	8eme
francais  pubs gastronomiques	3	01 45 62 04 91	44 rue jean goujon	8	bar des theatres	3.5	champs-elysees
salades  soupes  sandwichs	2	01 47 20 44 10	19 rue clement marot	8	cojean	3.5	champs-elysees
kasher  sandwichs	2	01 45 63 14 10	45 rue de ponthieu	8	monteko cafe	4.0	8eme
salades	3	####	238 rue du faubourg saint-honore	8	jour	2.5	champs-elysees
bars  boites de nuit clubs  cuisine europeenne moderne	4	01 47 20 77 77	40 ave pierre 1er de serbie	8	bc black calvados	4.0	champs-elysees
russe  salle de concert	4	01 48 88 07 70	13 rue daru	8	a la ville de petrograd	2.5	champs-elysees
fast food	2	####	41 rue de courcelles	8	l'annexe	3.0	8eme
bistrot	3	01 45 61 92 61	6 ave percier	8	la tribune	2.5	europe miromesnil
creperies  bars	1	09 51 17 68 76	7 rue de l'isly	8	kenavo bar	2.0	saint-lazare grands magasins
fast food	4	01 49 52 00 75	12 rue clement marot	8	jour	3.5	champs-elysees
japonais  sushis	3	01 45 63 47 22	24 rue marbeuf	8	matsuri	2.5	champs-elysees
americain traditionnel	1	01 53 75 34 65	8 rue washington	8	cocktail's	3.5	champs-elysees
cafes	2	01 42 65 10 22	9 rue miromesnil	8	cafe beauvau	####	8eme
bars  bistrot	3	01 84 15 02 26	205 rue du faubourg saint-honore	8	le hoche	2.5	champs-elysees
alimentation  francais	4	01 45 61 06 35	18 avenue hoche	8	le do re mi	2.5	champs-elysees
cuisines de l'amerique latine	2	01 47 20 06 61	7 rue quentin-bauchart	8	el cafe de fiorella	3.0	champs-elysees
burger  fast food	2	01 43 87 65 78	11 rue d'amsterdam	8	burger king	3.0	saint-lazare grands magasins
restaurants	3	01 42 25 26 53	68 rue de miromesnil	8	le marche	2.5	europe miromesnil
salades  sandwichs  fast food	2	01 45 62 20 20	38 rue de berri	8	noon	3.5	8eme
fast food  salades	2	01 40 07 57 24	27 rue cambaceres	8	prima verde	3.5	europe miromesnil
francais  brasseries	3	01 42 60 59 22	8 place madeleine	8	le colibri	2.0	concorde madeleine
bars a jus de fruits & smoothies  salades  sandwichs	2	01 49 24 09 24	64 rue des mathurins	8	cojean mathurins	3.5	saint-lazare grands magasins
bistrot  francais	4	01 42 25 60 80	25 ave des champs-elysees	8	napoleone	3.0	avenue montaigne faubourg st-honore
sandwichs	3	09 54 11 09 36	46 rue de mirosmenil	8	subway	2.5	europe miromesnil
salades  sandwichs  francais	2	01 40 74 04 44	35 rue washington	8	eatme	3.0	8eme
francais  pubs	3	01 53 75 42 00	9-11 rue du colisee	8	l'appart	2.5	8eme
fast food  francais	2	01 42 66 02 78	31 rue miromesnil	8	david lunch	3.0	europe miromesnil
francais	2	01 43 87 56 43	39 rue de londres	8	terrasse saint-lazare	2.5	saint-lazare grands magasins
fast food	2	01 49 53 07 35	36 rue berri	8	six'dwich	4.0	8eme
bars  francais	2	01 42 25 30 05	50 rue colisee	8	le fifty	3.0	8eme
restaurants	2	01 43 59 46 20	4 rue berri	8	plaza berri	2.5	champs-elysees
italien  pizza	3	01 56 88 29 55	7 rue paul baudry	8	cantina di luca paul baudry	2.0	8eme
bistrot  bars a cocktails	3	01 40 06 02 64	20 rue vignon	8	touch'in paris	3.5	concorde madeleine
vietnamien  sandwichs	1	01 42 89 43 81	25 rue quentin-bauchart	8	obami	1.5	champs-elysees
bars a tapas	1	01 40 06 07 05	3 rue vignon	8	tapas aventure	####	concorde madeleine
restaurants	3	07 78 84 62 05	10 rue de la tremoille	8	casa di delfo	2.5	champs-elysees
francais  bars	3	01 47 20 30 50	6 avenue montaigne	8	bar de l'entracte	####	avenue montaigne faubourg st-honore
brasseries  bureaux de tabac	1	####	27 rue washington	8	le washington	####	champs-elysees
vie nocturne  pizza	2	01 53 53 25 25	25 ave des champs elysees	8	louis 25	2.5	avenue montaigne faubourg st-honore
bars a vins  cafes	3	01 45 22 15 49	2 place henri bergson	8	l'abordage	3.0	saint-lazare grands magasins
sandwichs  salades  desserts	3	01 42 33 37 37	8 rue marbeuf	8	lina's	3.0	champs-elysees
francais	2	01 40 07 18 87	120 bd haussmann	8	la cantine d'augustin	####	europe miromesnil
cuisine europeenne moderne	3	01 42 25 02 57	35 rue ponthieu	8	jour	3.0	champs-elysees
restaurants	3	01 48 74 95 32	20 rue amsterdam	8	little cesar	3.0	saint-lazare grands magasins
fast food	1	01 40 07 03 28	19 rue castellane	8	vinh sin	3.0	saint-lazare grands magasins
restaurants	1	01 40 17 00 50	17 rue castellane	8	le castellane	3.0	saint-lazare grands magasins
brasseries	2	01 43 59 54 80	21 rue du colisee	8	l'ambroisie	####	8eme
salades  sandwichs  soupes	2	01 40 06 96 54	11 rue de surene	8	cojean	3.0	concorde madeleine
sandwichs	2	01 42 65 26 61	40 rue d'artois	8	pomme de pain	2.5	8eme
bars  brasseries	3	01 45 22 04 12	10 rue de stockholm	8	l'equipage	1.5	saint-lazare grands magasins
mediterraneen	4	01 46 22 28 93	24 rue saussier leroy	8	nini	2.5	champs-elysees
chinois  cuisines asiatiques	2	09 84 13 76 23	10 rue de l'isly	8	spring rolls	2.0	saint-lazare grands magasins
japonais	3	08 99 02 14 92	29 rue du rocher	8	sushi da	2.0	saint-lazare grands magasins
francais	3	01 43 59 23 99	41 rue de penthievre	8	au 41	####	8eme
cafes	3	01 45 22 21 34	1 rue du rocher	8	cafe au depart	1.5	saint-lazare grands magasins
francais	4	01 42 89 10 97	37 rue washington	8	regis le caviste	3.5	8eme
brasseries	2	01 47 20 62 25	11 bis rue marbeuf	8	o sancerre	2.0	champs-elysees
italien	3	####	32 rue vernet	8	casa luca	####	champs-elysees
restaurants	1	01 43 87 48 24	123 rue st lazare	8	pomme de pain	2.5	saint-lazare grands magasins
cuisines asiatiques	2	01 42 65 88 99	7 rue castellane	8	chez kam madeleine	####	concorde madeleine
italien	3	08 99 23 16 67	120 ave des champs elysees	8	bistrot romain	1.5	champs-elysees
japonais	2	01 42 25 57 36	34 rue ponthieu	8	sushi masa	2.5	8eme
salades  vegetarien  sans gluten	3	01 42 66 48 77	9 boulevard malesherbes	8	exki malesherbes	####	concorde madeleine
mediterraneen  bars lounge	2	01 45 63 93 84	59 rue de ponthieu	8	prince palace	####	8eme
fast food	3	01 45 61 02 76	76 avenue des champs elysees	8	deli's cafe champs elysees	2.5	champs-elysees
italien	3	01 42 68 05 03	7 rue aguesseau	8	cine citta caffe	####	avenue montaigne faubourg st-honore
japonais	1	01 42 45 01 41	49 rue d'amsterdam	8	mitsumi	####	saint-lazare grands magasins
francais  bars lounge	3	01 47 23 87 01	35 rue marbeuf	8	cosy	####	champs-elysees
japonais  sushis	2	####	33 rue de berri	8	sushiwest	2.0	8eme
sandwichs	2	01 47 31 37 37	61 rue pierre charron	8	lina's beautiful sandwich - charron	2.5	champs-elysees
japonais	2	01 53 89 55 00	2 rue saint-philippe du roule	8	eat sushi	2.5	8eme
pizza	2	01 45 61 24 30	7 rue du commandant riviere	8	casilina	####	8eme
fast food	3	01 42 68 19 16	35 boulevard malesherbes	8	daily monop	3.0	europe miromesnil
fast food  sandwichs	1	01 42 56 06 17	2 rue corvetto	8	sur le pouce	2.0	europe miromesnil
antiquaires  sandwichs	2	####	31 rue de la boetie	8	naturellement votre	####	europe miromesnil
sandwichs  burger  boulangeries-patisseries	2	####	31 rue la boetie	8	un jour sans faim	####	europe miromesnil
alimentation  brasseries	2	01 47 42 24 32	14 rue tronchet	8	le relais tronchet	2.0	concorde madeleine
sandwichs	3	####	13 rue d'amsterdam	8	pain a ligne	2.0	saint-lazare grands magasins
francais	2	01 42 65 39 72	16 rue saussaies	8	le surville	####	avenue montaigne faubourg st-honore
japonais  sushis	3	01 42 89 88 88	16 rue washington	8	goo sushi	1.0	champs-elysees
francais	2	01 49 70 07 95	19 rue henri monnier	9	le petit canard	4.5	pigalle
francais	2	01 48 24 59 39	7 bis rue geoffroy-marie	9	les fils a maman	4.0	strasbourg-st denis bonne nouvelle
francais	3	01 48 74 10 48	25 rue la bruyere	9	les canailles	4.5	saint-georges
francais	2	01 42 80 03 54	7 rue la fayette	9	le marquis	4.5	chaussee d'antin
